Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,AAPL,GOOGL,IBM,MSFT,AAPL,GOOGL,IBM,MSFT,AAPL,GOOGL,IBM,MSFT,AAPL,GOOGL,IBM,MSFT,AAPL,GOOGL,IBM,MSFT
Date,,,,,,,,,,,,,,,,,,,,
2000-02-07,0.8560421466827393,,56.79703140258789,32.6272087097168,0.8574492965908831,,58.16563633939211,32.703708612904876,0.7950643480249296,,56.29935688011362,31.90045962943002,0.8105433477248081,,57.730169146422064,32.684583637107856,441067200,,6045357,40005800
2000-02-08,0.8621405959129333,,59.192115783691406,33.64084243774414,0.8715211955573505,,59.28552697858614,33.659967419232345,0.8349348929662456,,57.884347127793866,32.569843474404934,0.8555731941729023,,58.25799190737284,32.569843474404934,408643200,,5715658,56229000
2000-02-09,0.845253586769104,,58.4759407043457,31.823972702026367,0.8790265910176412,,59.65915945220452,33.48784627478856,0.8438465369134227,,58.28911438975314,31.78572273483643,0.8565112882529339,,59.28551079880869,33.48784627478856,299364800,,5621936,55090000
2000-02-10,0.8518210649490356,,59.34775924682617,32.43596649169922,0.8546352651160396,,59.34775924682618,32.60809131388394,0.825553409770856,,58.22681772214759,31.364967598105373,0.8471306645353881,,58.63160061547521,31.7904984085065,302982400,,4651144,54527800
2000-02-11,0.8161719441413879,,57.479530334472656,30.58084487915039,0.8565114035881569,,59.50345706694678,32.09171839100335,0.8124196436827107,,57.074743397662495,30.33222012403535,0.8527591031294797,,59.316634773519525,32.09171839100335,212251200,,6013872,115559000
2000-02-14,0.8691761493682861,,57.822059631347656,30.4852237701416,0.8696451994470711,,57.97774757784596,31.13547321065905,0.8152338371620607,,57.04362785043539,30.313098918239923,0.8203932377242477,,57.790921246890065,30.977692096415847,367539200,,4753024,81028600
2000-02-15,0.8930982947349548,,58.351383209228516,30.16006851196289,0.9001346446883912,,58.50706714510659,30.59994268810439,0.8644855484552971,,56.732239264944276,30.026193762702434,0.8649545983710208,,57.728635538349955,30.52344283138413,485744000,,5415665,71027600
2000-02-16,0.8565112352371216,,57.666385650634766,29.873214721679688,0.8865319376740518,,58.444821595860176,30.65733879568024,0.8415013349319138,,57.41728646622589,29.720214902362503,0.8837169363103601,,58.040034427248095,30.370464134460526,378246400,,4149377,65202600
2000-02-17,0.8621405959129333,,58.164581298828125,30.4852237701416,0.8668308957351419,,59.22325079515174,30.50434875368623,0.8490067944624009,,57.66638295331339,29.725005674242524,0.8644857458240377,,58.04003171244944,30.140974066338245,289497600,,5478425,80343400
2000-02-18,0.8349349498748779,,56.0472297668457,29.089080810546875,0.8658928547082224,,57.7597852024584,30.61907848631528,0.8321198980239899,,55.549031532791865,29.03170589770556,0.8602644544567627,,57.41727093470424,30.599953515368178,233441600,,8026376,79063000
2000-02-22,0.8541662096977234,,55.29991912841797,28.70658302307129,0.8776196144603372,,56.514276038193735,29.720206540874607,0.8006928997563459,,54.178977346923865,28.40058347052689,0.8264915047110762,,55.798117242765834,29.10820743578581,422296000,,8006921,66296200
2000-02-23,0.8724596500396729,,54.178993225097656,28.840484619140625,0.8930988614575851,,55.05083620492783,29.29948437435241,0.83305822968125,,54.0544436600091,28.171109976123436,0.8498275012806842,,55.05083620492783,28.610984741534732,473099200,,7777324,75847200
2000-02-24,0.8646025061607361,,55.05084228515625,28.993471145629883,0.8940365197776438,,55.29994144284575,29.33772080303182,0.8386870688250491,,53.89876166268495,28.151971983091816,0.8804336695048346,,54.21013362190173,28.84047129789569,376432000,,9531152,69733200
2000-02-25,0.8283673524856567,,53.80536651611328,27.941606521606445,0.878088397120493,,54.73948664808854,28.979137085464863,0.8264912530250563,,52.27963272637623,27.69298168602747,0.8616713494558105,,54.73948664808854,28.974355838626806,249144000,,10786561,65301400
2000-02-28,0.8499446511268616,,52.06163024902344,28.018083572387695,0.8630784503649277,,53.058026379883195,28.190208317883595,0.8133575029739781,,51.78139681906026,26.966210127690548,0.8264913022120444,,52.12390699509626,27.6164591662306,328328000,,8869975,76131800
2000-02-29,0.8602644205093384,,51.18980407714844,27.348718643188477,0.8799647224386795,,52.59098360506309,28.07546780993055,0.8447846670798439,,50.28681879913561,27.1957188186112,0.8522899686749772,,52.59098360506309,28.07546780993055,368961600,,10967205,58437400
2000-03-01,0.9779987335205078,,49.944332122802734,27.78858757019043,0.9911325346526387,,52.55987006831999,28.792648717771296,0.8893461770963276,,49.85092090527526,27.214838343001365,0.889815227107768,,50.816179429905596,27.425213059637354,1077003200,,11304959,106889800
2000-03-02,0.9156137108802795,,51.376625061035156,28.572717666625977,0.9601745608667832,,52.52870544554327,29.184716974077137,0.9057631603620198,,49.57065852870532,27.884218445743425,0.9531390116272803,,50.06885674118105,28.09459320767976,311259200,,11707773,106932600
2000-03-03,0.9606431126594543,,53.80536651611328,29.41422462463379,0.9624024752044307,,54.80175946818426,30.25572389868053,0.90060343792079,,52.840107986194475,28.725725218595546,0.9371897217314091,,53.4317176681649,28.993474987610416,323366400,,10630289,101435200
2000-03-06,0.9432886242866516,,51.345481872558594,27.731216430664062,0.9690871790727964,,55.29992484418808,29.796713930327314,0.9381283722334367,,50.31795113735255,27.57821661587419,0.9456337743711878,,54.77059227482338,29.37596443965517,210560000,,11241780,93609400
2000-03-07,0.9221801161766052,,51.31433868408203,28.41971206665039,0.9564221638028934,,53.30713116068352,29.834960177641054,0.9090463173650603,,50.66045663453862,28.132837449557687,0.94891676372826,,52.808933041533145,29.414210739238424,273011200,,10496715,135061000
2000-03-08,0.9156137108802795,,52.933494567871094,29.242090225219727,0.930154660959189,,53.244866475013346,29.433339997784934,0.8898151605569756,,51.18980473145331,27.845966885493738,0.9221802101434232,,51.3143503136786,28.706590862037157,271230400,,8761714,94290000
2000-03-09,0.9174900054931641,,53.80536651611328,30.5999698638916,0.9381283067862931,,53.805366516113274,30.5999698638916,0.8874701024867804,,51.87484945627567,29.069971370697022,0.9071704039333094,,53.05806882021652,29.165596276521683,276718400,,6625469,88198800
2000-03-10,0.9437578916549683,,52.4353141784668,30.90597152709961,0.960174948056536,,54.3035542086229,31.36497110423475,0.908108676234945,,52.310764578070334,30.446971949964464,0.913268929476366,,53.61853339433778,30.466096932345096,248606400,,7419487,85589000
2000-03-13,0.9104535579681396,,53.649662017822266,29.987953186035156,0.9493859083576965,,54.303544318976904,30.67645211122474,0.896850707871151,,51.06526324999942,29.834953424881917,0.9165518088653769,,51.81255674049184,29.873203365170227,303956800,,8233066,61831800
2000-03-14,0.857449471950531,,54.11672592163086,29.10822105407715,0.9324999874738916,,54.801746661557964,30.3704697988663,0.8555732716892982,,53.49397798724693,29.108221054077145,0.9097501073783052,,53.680804355457326,30.179219989049763,428579200,,8340490,73489200
2000-03-15,0.8724596500396729,,53.307159423828125,29.184717178344727,0.9024803667398151,,53.929907402943435,29.567216748178865,0.856511642176347,,52.87123385055205,28.66834275906864,0.8677693483120293,,53.55625861547425,28.936092457952537,443609600,,5926531,53208000
2000-03-16,0.9123298525810242,,54.30352783203125,29.184717178344727,0.9156139045307103,,54.708314830652235,29.58634172667057,0.8593255907950478,,53.74305689037745,28.53446790962669,0.8804338462249971,,54.30352783203125,29.35684198477009,378100800,,6927135,77300800
2000-03-17,0.9381282329559326,,54.801734924316406,30.40871810913086,0.9381282329559326,,55.64244346172712,30.44696806901656,0.8977887315643986,,53.64965447429747,28.916969673588593,0.9015419330908638,,53.92989197869757,29.146469432902787,305043200,,9264736,81161600
2000-03-20,0.9231182932853699,,56.171756744384766,29.796722412109375,0.9475096932354078,,56.483128527602595,30.523471739233994,0.9184278938101365,,54.77057775622264,29.528972660010833,0.9268713944484981,,54.80171215149287,30.217472022549945,204489600,,6865421,47773000
2000-03-21,1.0127099752426147,,56.54543685913086,31.441469192504883,1.0263127280373154,,57.1370463608021,31.556219080068768,0.9127997039111622,,55.76700100252702,29.528971066440107,0.9198352546358242,,56.20292651350962,29.6054709914827,524328000,,7083094,81648800
2000-03-22,1.0821309089660645,,56.9190788269043,31.594451904296875,1.0835388604501788,,57.47954987349531,32.32120079797925,0.9873801128724033,,56.73225249418084,30.944202894160014,0.9965271380825209,,57.043628390123374,31.460577108092227,567996800,,6420139,93975800
2000-03-23,1.0605547428131104,,57.41727828979492,34.23369598388672,1.128568904804428,,57.72865421386025,34.539695501061125,1.0507041906201267,,55.61131542369217,32.62719851872109,1.065714093024334,,57.72865421386025,32.684573428191285,562564800,,6791050,148224000
2000-03-24,1.0408533811569214,,60.09510040283203,34.17633056640625,1.0802547785662384,,60.90467076011781,35.18995424856603,1.0169309323819469,,57.3238749723244,33.52608141181319,1.0689970789875352,,57.47956295572994,34.46320519343261,446913600,,12683378,112196800
2000-03-27,1.0474210977554321,,63.20881652832031,31.84309196472168,1.086353460695314,,63.89383708067394,33.12446563537414,1.0272509402837562,,62.08787055336856,31.804842004403696,1.0328802432232587,,62.27469687042186,32.97624703914195,279182400,,12408593,111434000
2000-03-28,1.044137716293335,,61.029205322265625,31.919586181640625,1.0657141196154403,,63.271097418357535,32.875835018717936,1.0291269116879456,,60.811244584648534,31.326711902652693,1.0300650118235606,,62.64834961388756,31.70921143748362,202966400,,8524482,81114400
2000-03-29,1.020215630531311,,59.285518646240234,32.79933547973633,1.0464832454663775,,60.998074207042556,33.33483483450753,1.0043844585372692,,59.036419511003906,32.168211240184554,1.0460142954316787,,60.935797435338564,32.18733621714067,239836800,,7648666,64363800
2000-03-30,0.9437578916549683,,61.153770446777344,31.63272476196289,1.0333492789496457,,61.27832003936918,33.23922348022461,0.9414126408274515,,59.12984254900304,31.364974975585938,1.002390565184656,,59.22325374949926,32.49334907531738,414400000,,9579268,64178400
2000-03-31,1.0192768573760986,,58.97414016723633,32.512451171875,1.0300646038511725,,61.65195376634338,33.12445025275735,0.945633420620879,,58.320257947601355,31.862202148437497,0.9564220689222588,,61.0914827244006,32.435951286764706,404633600,,8383899,64281400
2000-04-03,1.000514030456543,,60.78010559082031,27.80771827697754,1.0469517849897678,,60.966931918182134,29.528966313379172,0.9714322284847035,,59.50347558630435,27.539968582426173,1.0169310813765482,,59.783713089452306,28.89784203336524,328563200,,8070518,260118200
2000-04-04,0.9554839730262756,,60.37531661987305,27.10009765625,0.9981686146962557,,63.23995223673522,28.15197159491884,0.8762121377715865,,57.32385469385643,25.99084877547195,0.9953544155955862,,60.53100454820357,28.018096729997353,660329600,,17433891,181244400
2000-04-05,0.9784685969352722,,62.274696350097656,26.430721282958984,0.9972307980246626,,62.64834500529297,27.080970576461592,0.9306237917422008,,59.65915973951985,26.277721449193663,0.9491514177215719,,60.032808394715154,27.00447065957893,457665600,,9093401,82887600
2000-04-06,0.9395363330841064,,61.153770446777344,26.315967559814453,1.0094266961812968,,63.76930791541521,26.927966805391534,0.9249945787259619,,61.09149763837674,26.09124908682912,0.9803448909153503,,61.527419224552844,26.889716852542964,259627200,,9296220,66421400
2000-04-07,0.9887873530387878,,61.340576171875,27.25309181213379,0.9897253528285896,,62.61720608429213,27.348716695685134,0.9418813513718602,,60.53100608048339,26.00996832596628,0.9550151520821367,,61.527398509969494,26.6219675806949,242435200,,5627794,82613600
2000-04-10,0.9381282329559326,,60.84238815307617,26.33509635925293,0.9962927361186478,,62.46152860687218,27.119220506478324,0.9362521332074275,,60.5621506232388,26.315971380052307,0.9883182851073097,,62.15015666600062,27.119220506478324,212262400,,5760636,60685400
2000-04-11,0.896382212638855,,59.472347259521484,25.665708541870117,0.9371906879819738,,60.593293485881446,26.335082460622317,0.8860626057799061,,58.693915361947525,25.55095872722688,0.9268719829500685,,60.593293485881446,26.048207924014232,541822400,,8094680,71961800
2000-04-12,0.8199241161346436,,56.66996383666992,24.288719177246094,0.8930985273201758,,59.59687178929544,25.168468060831383,0.7870900623670575,,55.64242923380602,24.097469419944943,0.8930985273201758,,59.59687178929544,25.130218109371153,941136000,,9293919,153003800
2000-04-13,0.8541662096977234,,55.113121032714844,24.250478744506836,0.9006039691642317,,56.950222416611794,25.16847793988249,0.81429575227105,,54.80174508657649,24.173978811558868,0.8368111070177053,,56.04724091954927,24.74772830866865,529827200,,8615274,94316200
2000-04-14,0.8396252393722534,,52.31077575683594,22.68221664428711,0.8855930933432427,,56.171810218435056,24.326964225576056,0.8180479363837969,,51.25210591512464,22.414467038030768,0.8203931363865523,,54.708353094984844,24.21221439432334,667620800,,12323972,151217800
2000-04-17,0.9296860098838806,,55.73585891723633,23.21772575378418,0.9301550600614956,,55.9226812706607,23.255975713839835,0.8185172599741716,,51.47003943895733,22.337976672504052,0.8218013627398716,,51.750276944883495,22.72047627306063,409561600,,10428097,119772200
2000-04-18,0.9522009491920471,,55.549034118652344,24.652109146118164,0.9522009491920471,,57.355000813272234,25.072858875532127,0.8959126451434409,,54.83287511780945,23.21773506857056,0.9268714478470997,,55.922682811586434,23.408984945576904,390924800,,8582953,91794600
2000-04-19,0.9090462923049927,,52.31077575683594,24.078338623046875,0.977529483843268,,54.67721469428376,24.938962322838066,0.8987266931463882,,51.220967514423556,23.906213883088636,0.9470406381094597,,54.67721469428376,24.919837351731594,520150400,,15349527,53715400
2000-04-20,0.8921604156494141,,51.81254577636719,24.154842376708984,0.9362522208692441,,52.43529353315547,24.44171698925897,0.8785575639159726,,50.847287747292675,23.714967970799,0.9282785707348926,,52.31074398179782,24.059217505858985,722120000,,11122432,52387400
2000-04-24,0.9043559432029724,,53.058040618896484,20.387222290039062,0.9043559432029725,,53.400550886850844,20.807971718163696,0.8612022511350428,,50.44250404925477,19.88997296589177,0.8630783504901949,,50.81615269860205,20.578472030095714,443620800,,8915163,313645800
2000-04-25,0.9629890322685242,,56.0472297668457,21.228721618652344,0.9662730844503692,,56.296328883872626,21.26697156751478,0.9160830193667276,,53.026905954736435,20.69322233457823,0.9165520694754485,,53.05804433831218,21.03747187434016,391641600,,10016914,159517400
2000-04-26,0.9104535579681396,,55.05084228515625,20.8079776763916,0.9606435085779237,,56.76339800032402,21.76422665049048,0.9006038090945694,,54.30354481208775,20.616727881571826,0.9503239081054584,,56.04723891591425,21.419977019814887,366912000,,6467209,107091200
2000-04-27,0.9512620568275452,,55.113121032714844,21.362594604492188,0.9531390584487313,,56.3586128898973,21.400844550068715,0.8749221403154004,,54.14786275610852,20.616720665749845,0.8794956032661891,,54.552645919981934,20.63584563853811,326603200,,6608105,77669800
2000-04-28,0.9310924410820007,,55.549034118652344,21.34347915649414,0.956891085522839,,56.140643555183885,21.72597878295461,0.9104533451640751,,54.864013502834716,20.88447960474158,0.9540768865314424,,55.79813324727507,21.649478857662515,249580800,,5113476,78082600
2000-05-01,0.93296879529953,,55.79814910888672,22.471851348876953,0.9390670457829351,,56.38975871359376,22.643976167719416,0.9146756470962913,,55.01971709249991,21.936351912478184,0.937190044385358,,56.04724830832029,22.29972653003449,226195200,,4389121,107811000
2000-05-02,0.884654700756073,,55.48676300048828,21.38173484802246,0.9475094870261052,,56.607705137361286,22.490984061962802,0.881840501764572,,55.1442526822332,21.266984929338978,0.9249941916444664,,55.29993666048289,22.280609211043082,236432000,,4272910,97716200
2000-05-03,0.8635477423667908,,53.86762619018555,21.592100143432617,0.9099847018486581,,55.36222121723343,21.668600055366834,0.8377491866029522,,53.08919426210757,21.056600759893104,0.8926295484545904,,55.05084526536993,21.534725209481955,489798400,,5798815,55354800
2000-05-04,0.8307126760482788,,53.61851119995117,21.553850173950195,0.8649547278635142,,54.39694687415781,21.8024748875805,0.8297745760763883,,53.40055048342587,21.209600570462083,0.8640166278916237,,54.36580849300013,21.515600218007073,399515200,,3798340,43317200
2000-05-05,0.849006712436676,,53.74308395385742,21.764219284057617,0.8612024126633132,,54.614931172192044,21.974593987154833,0.8309471860707512,,53.058063127347104,21.381719823880857,0.8316507109355217,,53.12033594076126,21.496469661933883,284076800,,4911075,36402200
2000-05-08,0.8264914155006409,,54.74315643310547,21.362594604492188,0.8532280174839343,,55.05490801385243,21.840718924198814,0.8255533154844594,,53.683209815856294,21.324344658915656,0.8412667913643473,,53.90143353402721,21.70684411468096,184900800,,5048937,36187600
2000-05-09,0.7913113832473755,,54.36905288696289,20.75059700012207,0.8349349417751047,,55.17960375224194,21.55384591625583,0.7870900830997319,,53.99495738678645,20.654972129153766,0.8278985898038822,,55.11725184848834,21.477346019481185,327140800,,5088685,60778400
2000-05-10,0.7453433275222778,,51.37627029418945,20.25335121154785,0.7880279758058857,,52.71679268038933,20.769725605043405,0.7411211764922387,,50.908646853982724,20.119476368789744,0.7809916252391405,,52.62326878846539,20.73147564996966,535091200,,10473284,67740000
2000-05-11,0.7716109752655029,,52.09331130981445,20.76972198486328,0.7823996259609901,,53.62088598465827,20.846221881676772,0.7429982246915631,,51.46981582930212,20.11947286194859,0.7608223746714884,,51.875087493576295,20.387222500795815,499744000,,8479085,58390800
2000-05-12,0.8077290654182434,,52.09331130981445,21.056612014770508,0.8293055134435892,,52.74798673911729,21.343486837860024,0.7862686523945269,,51.500987816915874,20.8844871209168,0.795533365894658,,51.75038760135615,20.9418620855347,306913600,,5857286,37886000
2000-05-15,0.7580079436302185,,51.96858596801758,21.228721618652344,0.8110121290317138,,52.311509482275945,21.247846593083562,0.751440594509606,,50.877463524148524,20.80797218116554,0.8110121290317138,,51.87505811637664,21.113971772065035,678932800,,6179559,33899600
2000-05-16,0.7931874394416809,,54.36905288696289,21.26697540283203,0.8185169407790928,,54.493752713883794,21.611225004676434,0.7711419894878025,,52.37385963681464,21.133100557670318,0.7843926267873597,,52.436211540568245,21.286100380712277,440451200,,7600027,48410600
2000-05-17,0.7608224153518677,,53.80792999267578,20.71235466003418,0.7781775162736321,,54.306729525959376,21.152229228068144,0.75331701395497,,52.9350308094295,20.5784797915021,0.7777084662624324,,53.62088215798848,21.075729303192674,398092800,,5778627,53242000
2000-05-18,0.7561319470405579,,52.903831481933594,20.25335121154785,0.7875588940832944,,53.52732659571113,20.827100537654022,0.755193847165181,,52.217980487840634,20.15772632386349,0.77301799530468,,52.93500345121224,20.827100537654022,373777600,,4787751,53640400
2000-05-19,0.705473005771637,,53.090885162353516,19.909099578857422,0.7448744088565856,,53.62086044702861,20.176849236978462,0.7007818042736612,,52.373862118726315,19.73697479863675,0.7448744088565856,,52.90383740340141,20.004724456757796,740667200,,6714483,66578000
2000-05-22,0.6749834418296814,,54.4937629699707,19.641359329223633,0.703597053484752,,54.4937629699707,19.96648406982422,0.6454325816209422,,51.59449841442481,19.105859756469727,0.703597053484752,,52.87266889548455,19.928234100341797,755507200,,7080792,69955000
2000-05-23,0.6440255045890808,,53.55850601196289,19.33535385131836,0.7007820264626617,,54.867852204576245,20.062103056412422,0.6426184042212241,,53.43380618501942,19.297103893155512,0.6792056190630186,,54.369052896802344,19.54572862121401,517585600,,6253929,57963200
2000-05-24,0.658096969127655,,54.6807975769043,20.062103271484375,0.6735759157059689,,54.86784530350019,20.36810294006755,0.6229168755483265,,51.96858165774912,19.277979120739992,0.6468393211457439,,53.122051926457296,19.316229079312887,678462400,,8560673,85482400
2000-05-25,0.6549308896064758,,53.122047424316406,18.81897735595703,0.6953880403273277,,55.99013885961872,19.813476159320615,0.6454325496007786,,53.05969553367829,18.704227494030466,0.664195606380819,,55.11724025478331,19.75610122835733,406750400,,6242110,94348800
2000-05-26,0.6482469439506531,,53.34027099609375,18.79985809326172,0.6745145599380113,,53.46497079658749,19.163232766478373,0.6398043399428754,,52.15562488169605,18.474733385646815,0.6604426514313559,,52.62324813840117,18.991107921270483,181148800,,4494557,55822000
2000-05-30,0.6571590304374695,,55.335479736328125,19.392724990844727,0.6613803297466565,,55.36665569056324,19.62222469487839,0.6135363322994583,,53.7143858443143,18.971975533449672,0.6576280302930662,,53.745561798549424,19.105850360802645,713059200,,3783905,68536400
2000-05-31,0.6304224729537964,,53.527305603027344,19.144107818603516,0.6848338290329536,,55.241926444929625,19.493138755356277,0.6290153729794099,,53.46495770833601,18.991107955917375,0.6519997260450907,,55.11722667496247,19.47401377252051,433507200,,3904195,54968200
2000-06-01,0.6688857078552246,,52.872657775878906,19.756105422973633,0.6721689071402213,,54.337879714667906,20.19597998708631,0.6032167120085146,,52.623258127549455,19.52660565039311,0.613536311732735,,53.6520286914688,19.6987304798285,903840000,,5975275,94507200
2000-06-02,0.6946841478347778,,54.275550842285156,20.291595458984375,0.7486264358160555,,54.74317438617655,20.425470264086062,0.6679475037274787,,53.68322742131686,19.88997104367931,0.7035966464454839,,54.36907475494585,20.195970598197455,792848000,,5725072,80463200
2000-06-05,0.6853029131889343,,56.27070617675781,20.463722229003906,0.7148537698349008,,56.9565529899596,20.922721606103057,0.6731072102206369,,54.0884619741141,20.195972592362732,0.7003128665533874,,54.0884619741141,20.20075383587418,323668800,,7616344,64400000
2000-06-06,0.6970294117927551,,56.052513122558594,21.305234909057617,0.7261112098284147,,57.174811856420256,21.38173485487111,0.6777981636252808,,55.49136574592143,20.7506103019098,0.690228438091725,,55.99016518319328,20.865360220630038,525481600,,5616392,99019000
2000-06-07,0.7247042059898376,,60.35463333129883,21.572967529296875,0.7279874558391902,,60.728728786430544,21.64946741415254,0.6876480028626981,,55.6160444594625,20.54021908374543,0.7026587554357155,,56.11484370708588,21.190468105018564,337019200,,11626813,76310600
2000-06-08,0.7115705013275146,,59.7311897277832,21.056612014770508,0.739245207038094,,61.009361001066715,22.070236389686798,0.6989057485989568,,58.60889037865824,20.8844871209168,0.7326787565516552,,59.54413784596762,21.89811149583309,238526400,,9754578,94765600
